binding_residue_fraction,contact_density,contacted_dna_chain_count,identifier,interface_aromatic_residue_fraction,interface_aspect_ratio,interface_hydrophobic_residue_fraction,interface_negative_residue_fraction,interface_polar_residue_fraction,interface_positive_residue_fraction,interface_radius_normalized,interface_region_count,largest_interface_region_fraction
0.04439511653718091,0.024921694130464387,2,4DTJ_A,0.125,1.0676101332841672,0.275,0.1,0.3,0.25,5.1905182050586,7,0.4
0.08433734939759036,0.04400085855333763,2,4DWI_A,0.08163265306122448,1.0962986425389631,0.2653061224489796,0.04081632653061224,0.5102040816326531,0.16326530612244897,4.265740333767426,3,0.8367346938775511
0.04228855721393035,0.032625910674691165,2,4E54_B,0.23529411764705882,1.3527829138202585,0.4117647058823529,0.0,0.29411764705882354,0.29411764705882354,5.104783360887171,6,0.29411764705882354
0.0472636815920398,0.024073487488121634,2,4E5Z_B,0.21052631578947367,1.3932084135304024,0.3684210526315789,0.0,0.15789473684210525,0.47368421052631576,4.8237108935078545,5,0.42105263157894735
0.09259259259259259,0.0539899139721151,2,4ECW_A,0.125,1.085834975994362,0.275,0.075,0.25,0.275,4.442134724607616,8,0.35
0.15807560137457044,0.10261914984972091,2,4EFJ_A,0.08695652173913043,2.6597170725324033,0.1956521739130435,0.13043478260869565,0.391304347826087,0.32608695652173914,5.643302536720017,5,0.7391304347826086
0.0657439446366782,0.044972422571064916,2,4EJY_A,0.10526315789473684,1.0517088455230719,0.3157894736842105,0.05263157894736842,0.21052631578947367,0.21052631578947367,3.694561288702798,1,1.0
0.11956521739130435,0.06676557863501484,2,4EOT_A,0.09090909090909091,2.5492462794452497,0.2727272727272727,0.0,0.45454545454545453,0.36363636363636365,3.745595959120071,2,0.9090909090909091
0.19393939393939394,0.1308016877637131,1,4ER8_A,0.1875,1.3168601038565588,0.25,0.125,0.3125,0.34375,3.521290132844538,2,0.96875
0.016129032258064516,0.006534006534006534,1,4ESV_C,0.0,2.40352732372981,0.0,0.14285714285714285,0.42857142857142855,0.2857142857142857,3.104598715179018,1,1.0
0.1793103448275862,0.12108731466227347,2,4EVV_A,0.07692307692307693,1.2653312839187718,0.34615384615384615,0.038461538461538464,0.2692307692307692,0.19230769230769232,3.5431301749912523,2,0.5384615384615384
0.16901408450704225,0.13435374149659865,2,4EW4_A,0.08333333333333333,1.3076991987366202,0.375,0.08333333333333333,0.20833333333333334,0.20833333333333334,3.567433885289527,2,0.5833333333333334
0.076,0.04704704704704705,1,4F1H_A,0.21052631578947367,1.3170406750549988,0.2631578947368421,0.05263157894736842,0.42105263157894735,0.3684210526315789,3.3341996778922076,2,0.9473684210526315
0.00796812749003984,0.004982561036372696,1,4F1H_B,0.0,,0.0,0.0,1.0,0.0,3.130299481985675,1,1.0
0.0823327615780446,0.04195205479452055,2,4F2R_D,0.08333333333333333,1.0987702787616869,0.22916666666666666,0.041666666666666664,0.5625,0.16666666666666666,4.448640149014024,4,0.6666666666666666
0.125,0.06848772763262075,1,4F43_A,0.125,1.4156400297958025,0.3,0.025,0.425,0.275,4.620629393700979,5,0.475
0.08771929824561403,0.04419284149013879,2,4F4W_A,0.0,1.366661091070537,0.2,0.03333333333333333,0.2,0.3333333333333333,4.586438060655939,4,0.8666666666666667
0.119533527696793,0.05274725274725275,2,4F4Y_A,0.07317073170731707,1.2592111183508283,0.24390243902439024,0.04878048780487805,0.2682926829268293,0.34146341463414637,5.048469168628684,6,0.6097560975609756
0.09941520467836257,0.04030780505679736,2,4F4Z_A,0.029411764705882353,1.1352225718195623,0.3235294117647059,0.029411764705882353,0.17647058823529413,0.29411764705882354,4.675123482753766,7,0.29411764705882354
0.05637982195845697,0.023393984404010398,2,4F50_A,0.0,1.1213003304313265,0.2631578947368421,0.0,0.05263157894736842,0.42105263157894735,6.111403057270288,6,0.3157894736842105
0.08282208588957055,0.04612403100775194,3,4F5P_A,0.1111111111111111,1.8738046180638646,0.2962962962962963,0.037037037037037035,0.2962962962962963,0.25925925925925924,5.708091911348678,4,0.5925925925925926
0.093841642228739,0.04701166180758017,2,4FBT_A,0.0,1.2302678881712656,0.34375,0.03125,0.15625,0.28125,4.659479151956358,4,0.625
0.11904761904761904,0.07684824902723736,2,4FGN_A,0.06666666666666667,1.1100383378508965,0.26666666666666666,0.0,0.4,0.3333333333333333,3.395972559640614,1,1.0
0.08311345646437995,0.04735284445905952,2,4FLW_A,0.2222222222222222,1.4569203272814242,0.36507936507936506,0.12698412698412698,0.31746031746031744,0.23809523809523808,5.2578102799345245,9,0.31746031746031744
0.055776892430278883,0.03407557354925776,2,4FM2_A,0.16666666666666666,2.634576668063168,0.30952380952380953,0.07142857142857142,0.2857142857142857,0.2857142857142857,6.1971250907385045,9,0.40476190476190477
0.05364511691884457,0.027881040892193308,4,4FM9_A,0.10256410256410256,1.2934703957679101,0.23076923076923078,0.10256410256410256,0.28205128205128205,0.3333333333333333,5.0471717100201685,12,0.358974358974359
0.01556420233463035,0.004390243902439025,1,4FPV_B,0.0,2.7321426347603635,0.0,0.0,0.75,0.25,2.4163488348914477,1,1.0
0.1323529411764706,0.07191780821917808,2,4FTH_A,0.1111111111111111,1.452005649157877,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.3333333333333333,3.858697430542376,2,0.8888888888888888
0.0047169811320754715,0.002955082742316785,1,4FXD_A,0.25,2.254455891515455,0.5,0.0,0.5,0.25,3.1890593788107937,2,0.75
0.030660377358490566,0.016407982261640797,1,4FYD_A,0.15384615384615385,1.4307784430014125,0.34615384615384615,0.038461538461538464,0.3076923076923077,0.2692307692307692,5.592740920444953,6,0.38461538461538464
0.09580838323353294,0.04740406320541761,2,4FZY_A,0.125,1.617608138305777,0.3125,0.0625,0.5,0.1875,3.8382026467700667,2,0.5625
0.0847953216374269,0.04,2,4G3I_A,0.0,1.1389490555470414,0.3103448275862069,0.10344827586206896,0.1724137931034483,0.2413793103448276,4.8541555276047035,6,0.3793103448275862
0.07509881422924901,0.048768225238813474,2,4G4N_A,0.05263157894736842,1.2736222095165948,0.21052631578947367,0.05263157894736842,0.15789473684210525,0.3684210526315789,4.885047414568326,4,0.3684210526315789
0.07142857142857142,0.04929577464788732,2,4G4O_A,0.05555555555555555,1.7038724204108815,0.16666666666666666,0.0,0.2222222222222222,0.4444444444444444,4.931643246701051,4,0.3888888888888889
0.06692913385826772,0.034326097930338216,2,4G4Q_A,0.058823529411764705,1.562892020626019,0.23529411764705882,0.0,0.23529411764705882,0.4117647058823529,5.079473870741445,5,0.47058823529411764
0.0873015873015873,0.049974760222110046,2,4G4R_A,0.045454545454545456,1.1619450425933053,0.18181818181818182,0.045454545454545456,0.2727272727272727,0.36363636363636365,4.605510844569572,4,0.5909090909090909
0.29508196721311475,0.25390625,2,4G92_A,0.1111111111111111,2.2768348480358185,0.3333333333333333,0.0,0.16666666666666666,0.3888888888888889,3.853846899823233,1,1.0
0.14130434782608695,0.05128205128205128,2,4G92_B,0.0,2.4773392237283205,0.3076923076923077,0.0,0.15384615384615385,0.46153846153846156,5.340325655289308,3,0.7692307692307693
0.18181818181818182,0.08187134502923976,2,4GAT_A,0.08333333333333333,2.0530292712165643,0.3333333333333333,0.0,0.16666666666666666,0.4166666666666667,4.765833659247062,4,0.5833333333333334
0.11143695014662756,0.051768137076193946,2,4GC7_A,0.0,1.2049298062163205,0.23684210526315788,0.10526315789473684,0.21052631578947367,0.21052631578947367,4.562794743179447,6,0.5
0.04081632653061224,0.036546943919344675,2,4GCL_B,0.125,1.7087201018766538,0.25,0.125,0.5,0.25,3.541269635711534,1,1.0
0.06842105263157895,0.03463758819756254,2,4GCT_C,0.07692307692307693,1.5451109468951438,0.3076923076923077,0.07692307692307693,0.38461538461538464,0.3076923076923077,3.4263300839273807,2,0.9230769230769231
0.05030181086519115,0.03767038413878562,2,4GDF_A,0.08,2.8816420665918985,0.24,0.0,0.4,0.36,6.604867715468428,4,0.6
0.1006036217303823,0.03476084538375973,4,4GJP_A,0.0,1.2328186210357115,0.02,0.08,0.28,0.26,5.052804411866289,2,0.96
0.08997955010224949,0.033408833522083806,3,4GJR_A,0.0,1.4063479638160488,0.022727272727272728,0.11363636363636363,0.29545454545454547,0.29545454545454547,5.09233085350996,4,0.9318181818181818
0.09246575342465753,0.050148746281342964,2,4GLE_A,0.037037037037037035,1.1547160854474907,0.25925925925925924,0.0,0.4074074074074074,0.37037037037037035,4.594607959563917,4,0.3333333333333333
0.11518324607329843,0.06731662024141133,3,4GLX_A,0.030303030303030304,1.3121168456824912,0.3484848484848485,0.12121212121212122,0.19696969696969696,0.18181818181818182,4.827349594230827,10,0.4696969696969697
0.10392609699769054,0.07710212394530114,1,4GNX_C,0.26666666666666666,2.1355733649891855,0.4,0.022222222222222223,0.24444444444444444,0.3333333333333333,6.122748797785722,8,0.4444444444444444
0.045,0.015964240102171137,2,4GUQ_A,0.0,2.826710155314034,0.1111111111111111,0.0,0.4444444444444444,0.4444444444444444,3.960665039581583,2,0.8888888888888888
0.047244094488188976,0.02485089463220676,1,4GZ1_A,0.16666666666666666,1.1955693648518508,0.25,0.16666666666666666,0.3333333333333333,0.3333333333333333,3.930633054230426,3,0.8333333333333334
0.056451612903225805,0.031995937023869984,2,4GZ2_A,0.14285714285714285,1.3939503657985968,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.21428571428571427,4.426921016322576,4,0.35714285714285715
0.3559322033898305,0.2156448202959831,2,4GZN_C,0.047619047619047616,2.3737872081885087,0.09523809523809523,0.14285714285714285,0.23809523809523808,0.5238095238095238,4.149897806911894,2,0.9523809523809523
0.06995884773662552,0.03995793901156677,1,4H5Q_B,0.11764705882352941,1.4545748807369874,0.29411764705882354,0.0,0.35294117647058826,0.17647058823529413,3.9101058503039563,2,0.8235294117647058
0.08695652173913043,0.055658627087198514,1,4H8K_A,0.08333333333333333,1.9890983529451018,0.3333333333333333,0.08333333333333333,0.5,0.16666666666666666,3.5539091431369645,1,1.0
0.14814814814814814,0.099644128113879,2,4HC7_A,0.0625,1.602261989567881,0.3125,0.0,0.375,0.375,3.989655304524801,2,0.75
0.05806451612903226,0.03580901856763926,1,4HCC_A,0.2962962962962963,1.355715641165213,0.4444444444444444,0.0,0.3333333333333333,0.25925925925925924,5.260323363369625,10,0.18518518518518517
0.03636363636363636,0.022673031026252982,1,4HHT_A,0.25,1.7615582285755043,0.5,0.125,0.125,0.0,3.7739023476618336,3,0.375
0.17266187050359713,0.17306052855924978,1,4HIO_A,0.20833333333333334,1.4568170560515972,0.3333333333333333,0.16666666666666666,0.2916666666666667,0.25,3.998060441857918,2,0.75
0.05,0.022915340547422024,2,4HJE_A,0.0,2.5266670010769343,0.1,0.0,0.5,0.4,3.410479041355754,1,1.0
0.09090909090909091,0.07252946509519492,2,4HQB_A,0.07692307692307693,1.977602925255132,0.38461538461538464,0.0,0.0,0.38461538461538464,6.101328107302804,4,0.46153846153846156
0.12037037037037036,0.05184331797235023,2,4HQE_B,0.23076923076923078,1.5814136863076862,0.38461538461538464,0.0,0.3076923076923077,0.3076923076923077,3.715651329917903,2,0.6923076923076923
0.25263157894736843,0.19647696476964768,2,4HQX_A,0.125,4.364224825077132,0.375,0.041666666666666664,0.25,0.25,6.37298984439254,2,0.7916666666666666
0.08780487804878048,0.05689548546691404,2,4HSB_A,0.05555555555555555,1.092294182768438,0.2777777777777778,0.05555555555555555,0.2777777777777778,0.2777777777777778,3.8243890353925414,2,0.9444444444444444
0.05223880597014925,0.03305785123966942,1,4HTU_A,0.14285714285714285,1.630574388834573,0.14285714285714285,0.0,0.7142857142857143,0.14285714285714285,3.507538955446918,1,1.0
0.038781163434903045,0.025792959219240155,1,4I27_A,0.21428571428571427,1.347368698518546,0.5,0.07142857142857142,0.07142857142857142,0.21428571428571427,4.198301610637113,4,0.5
0.029893924783027964,0.017119165440684765,3,4I3H_A,0.03225806451612903,1.1491822994834293,0.25806451612903225,0.06451612903225806,0.1935483870967742,0.3870967741935484,5.134047500239213,6,0.4838709677419355
0.05555555555555555,0.025308241401687217,2,4IBU_B,0.0,2.1204972629529726,0.2727272727272727,0.0,0.2727272727272727,0.45454545454545453,4.114126759432366,1,1.0
0.05583756345177665,0.028515878159429683,2,4IBW_A,0.0,1.8565837913200056,0.18181818181818182,0.0,0.36363636363636365,0.45454545454545453,3.621680854736186,1,1.0
0.1935483870967742,0.10949868073878628,2,4IHS_B,0.1111111111111111,1.697282252845698,0.2222222222222222,0.0,0.4444444444444444,0.2222222222222222,3.455469153812008,2,0.7777777777777778
0.01181434599156118,0.007517204870301747,2,4IQJ_D,0.0,2.6692712531643523,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.42857142857142855,8.501574022138454,5,0.35714285714285715
0.06050955414012739,0.0355147645650439,2,4IQR_F,0.10526315789473684,2.0995685308664616,0.15789473684210525,0.10526315789473684,0.21052631578947367,0.5263157894736842,4.257596157373625,3,0.47368421052631576
0.028011204481792718,0.013829787234042552,1,4IQW_A,0.2,2.522524612380992,0.4,0.1,0.1,0.2,3.921771075237129,2,0.7
0.2222222222222222,0.15217391304347827,2,4IS1_D,0.3333333333333333,2.1187246256613284,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,4.16454891938807,3,0.5
0.22077922077922077,0.21621621621621623,1,4IUF_A,0.17647058823529413,1.5056466566470654,0.4117647058823529,0.058823529411764705,0.11764705882352941,0.17647058823529413,3.375137922504849,1,1.0
0.22077922077922077,0.1480891719745223,2,4IVZ_E,0.058823529411764705,1.2836477417160292,0.17647058823529413,0.058823529411764705,0.47058823529411764,0.29411764705882354,3.323843327519729,1,1.0
0.04713804713804714,0.02175697865353038,2,4J00_A,0.0,4.243866199339985,0.2857142857142857,0.07142857142857142,0.14285714285714285,0.42857142857142855,7.548798587048719,4,0.5714285714285714
0.07692307692307693,0.044468546637744036,2,4J1J_C,0.05555555555555555,1.3822040427646811,0.2777777777777778,0.05555555555555555,0.05555555555555555,0.5555555555555556,4.897622770708391,4,0.6111111111111112
0.04772475027746948,0.02516322089227421,2,4J2A_A,0.11627906976744186,1.1298164979007155,0.2558139534883721,0.06976744186046512,0.37209302325581395,0.23255813953488372,4.956590294509736,8,0.3953488372093023
0.04439511653718091,0.024622500340089785,2,4J2B_A,0.125,1.0828536605089072,0.275,0.1,0.325,0.225,5.10406931028946,8,0.375
0.049944506104328525,0.026373028820010875,2,4J2D_A,0.1111111111111111,1.0578942977626389,0.26666666666666666,0.08888888888888889,0.35555555555555557,0.2222222222222222,4.935511084443731,7,0.37777777777777777
0.04550499445061043,0.023521414004078856,2,4J2E_A,0.14634146341463414,1.0394897547070492,0.3170731707317073,0.0975609756097561,0.34146341463414637,0.1951219512195122,5.145243107249985,8,0.3170731707317073
0.04275534441805225,0.026331538001196888,2,4J2X_C,0.1111111111111111,1.1268424587576007,0.16666666666666666,0.05555555555555555,0.3333333333333333,0.5,4.219410592603352,3,0.6111111111111112
0.07291666666666667,0.042690815006468305,2,4JBK_A,0.0,1.8572692886534938,0.0,0.07142857142857142,0.35714285714285715,0.42857142857142855,4.380953569510511,2,0.5
0.031578947368421054,0.017195767195767195,2,4JBM_A,0.0,2.734781114052265,0.0,0.16666666666666666,0.3333333333333333,0.5,2.610660558104122,1,1.0
0.10204081632653061,0.07217847769028872,2,4JGC_A,0.05,1.5306348640598029,0.25,0.0,0.35,0.25,3.8338247960116965,2,0.9
0.13402061855670103,0.07097591888466413,2,4JQD_E,0.07692307692307693,1.2098054135697465,0.23076923076923078,0.0,0.5384615384615384,0.3076923076923077,3.043961699131445,1,1.0
0.07051282051282051,0.04976369196552683,1,4JS4_A,0.30303030303030304,1.1303140432708119,0.48484848484848486,0.09090909090909091,0.36363636363636365,0.09090909090909091,5.198936620007024,9,0.3333333333333333
0.1165644171779141,0.06118546845124283,3,4JWM_A,0.07894736842105263,1.3958557626062909,0.2894736842105263,0.10526315789473684,0.2631578947368421,0.23684210526315788,4.930160327228493,5,0.2894736842105263
0.12576687116564417,0.06554235339210425,3,4JWN_A,0.0975609756097561,1.526600272836754,0.3170731707317073,0.07317073170731707,0.2682926829268293,0.24390243902439024,4.9145274081231465,2,0.7073170731707317
0.07773851590106007,0.05004549590536852,3,4K1G_A,0.13636363636363635,1.476914288127228,0.2727272727272727,0.09090909090909091,0.3181818181818182,0.2727272727272727,4.195517810660774,2,0.9545454545454546
0.1021021021021021,0.06264236902050115,3,4K4I_A,0.14705882352941177,1.5855201321646066,0.3235294117647059,0.08823529411764706,0.23529411764705882,0.29411764705882354,5.208555835929515,4,0.3235294117647059
0.06455862977602109,0.031848158275695676,2,4K8X_A,0.14285714285714285,1.4249632432909123,0.30612244897959184,0.10204081632653061,0.32653061224489793,0.2653061224489796,4.75031425591366,6,0.4897959183673469
0.0446927374301676,0.01729986431478969,2,4K96_B,0.125,1.2500545826246836,0.25,0.0625,0.375,0.4375,4.566132159146214,5,0.4375
0.0339943342776204,0.016399694889397406,2,4KB6_A,0.08333333333333333,1.0908355448990563,0.25,0.0,0.3333333333333333,0.5,4.254121769251826,5,0.5833333333333334
0.033112582781456956,0.019736842105263157,1,4KDP_A,0.0,2.4706428358145036,0.0,0.0,0.4,0.6,5.990242955282369,4,0.4
0.06696428571428571,0.02258610954263128,2,4KFC_B,0.26666666666666666,2.1534363009934294,0.4,0.0,0.4666666666666667,0.2,4.132451240892369,3,0.3333333333333333
0.04772475027746948,0.0260228221541887,2,4KHN_A,0.13953488372093023,1.0808437437495961,0.27906976744186046,0.06976744186046512,0.37209302325581395,0.2558139534883721,5.099614241273714,5,0.6511627906976745
0.0811965811965812,0.06823266219239374,1,4KI2_B,0.2631578947368421,1.5523712481112375,0.42105263157894735,0.05263157894736842,0.3157894736842105,0.2631578947368421,3.3643053914160093,1,1.0
0.13015873015873017,0.06865333836288193,2,4KIS_A,0.12195121951219512,3.0753830949187795,0.1951219512195122,0.0,0.43902439024390244,0.4146341463414634,7.213973439218366,7,0.6097560975609756
0.12903225806451613,0.09387755102040816,1,4KMF_A,0.125,1.7971754400271378,0.125,0.0,0.375,0.375,3.637440818891422,2,0.625
0.07079646017699115,0.03350083752093802,2,4KNY_B,0.25,1.862218775299671,0.375,0.0,0.4375,0.25,4.037944977426892,4,0.3125
0.19291338582677164,0.1049618320610687,4,4KYW_A,0.12244897959183673,2.8627231321644238,0.2653061224489796,0.08163265306122448,0.3673469387755102,0.2653061224489796,6.73513473011709,5,0.3877551020408163
0.10101010101010101,0.05149396058486968,2,4L5R_C,0.0,1.3031182063106075,0.0,0.05,0.3,0.45,4.939516230512543,4,0.5
0.10552763819095477,0.05823418910457107,4,4L5S_A,0.0,1.584806126234708,0.0,0.047619047619047616,0.38095238095238093,0.42857142857142855,5.516498852357327,5,0.38095238095238093
0.06315789473684211,0.03286384976525822,2,4L62_A,0.16666666666666666,1.5855550249730093,0.3333333333333333,0.0,0.3333333333333333,0.25,3.614290029511336,2,0.9166666666666666
0.0949367088607595,0.04856895056374675,2,4LD0_A,0.13333333333333333,1.296152224786314,0.4,0.0,0.2,0.26666666666666666,4.42434307997924,3,0.8666666666666667
0.050445103857566766,0.028729281767955802,2,4LDX_B,0.0,1.6406062780204222,0.11764705882352941,0.0,0.47058823529411764,0.29411764705882354,3.8846292940900855,2,0.5294117647058824
0.0584958217270195,0.0242505894240485,4,4LEZ_A,0.09523809523809523,1.5008315356834143,0.19047619047619047,0.047619047619047616,0.3333333333333333,0.47619047619047616,6.120505422621887,8,0.3333333333333333
0.16981132075471697,0.1031390134529148,2,4LG0_B,0.3333333333333333,1.3163728620717965,0.4444444444444444,0.0,0.3333333333333333,0.4444444444444444,4.088683577320884,3,0.7777777777777778
0.20634920634920634,0.15289256198347106,2,4LG7_A,0.07692307692307693,2.7341795271587856,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.46153846153846156,4.329572288327509,2,0.6923076923076923
0.009389671361502348,0.006027727546714889,1,4LJR_A,0.5,,0.5,0.0,0.0,0.5,5.4002323702078705,2,0.5
0.15714285714285714,0.09970674486803519,2,4LLN_J,0.0,2.5448152940160362,0.045454545454545456,0.09090909090909091,0.5454545454545454,0.2727272727272727,4.283481227808612,2,0.9090909090909091
0.07692307692307693,0.03880407124681934,2,4LNQ_A,0.0,1.7217893764573076,0.0,0.06666666666666667,0.3333333333333333,0.4666666666666667,4.727004301622054,3,0.4666666666666667
0.18666666666666668,0.10414052697616061,4,4LOX_A,0.08928571428571429,3.038290380540629,0.25,0.07142857142857142,0.3392857142857143,0.3392857142857143,5.8266717063398765,5,0.8214285714285714
0.19798657718120805,0.09376290788930194,2,4LQ0_A,0.05084745762711865,2.6742105937842466,0.23728813559322035,0.0847457627118644,0.4067796610169492,0.2542372881355932,5.560615756244813,6,0.847457627118644
0.25510204081632654,0.14676616915422885,2,4LVL_A,0.08,1.4006007969042462,0.34,0.08,0.2,0.38,4.188679414854925,2,0.96
0.03765227021040975,0.02160619649408887,2,4M42_A,0.11764705882352941,1.3760542814865093,0.23529411764705882,0.029411764705882353,0.3235294117647059,0.23529411764705882,5.297970807534165,6,0.47058823529411764
0.09235668789808917,0.045838359469240045,3,4M47_A,0.06896551724137931,1.6809739936485895,0.2413793103448276,0.06896551724137931,0.27586206896551724,0.2413793103448276,5.710848576578079,7,0.3448275862068966
0.1702127659574468,0.2703252032520325,2,4M6F_A,0.03125,2.3053078130901907,0.40625,0.0625,0.15625,0.21875,5.637928978790864,3,0.53125
0.04262877442273535,0.021367055488934916,2,4M8O_A,0.08333333333333333,1.3625590148373323,0.22916666666666666,0.041666666666666664,0.2916666666666667,0.3125,4.872602242901165,8,0.4375
0.15294117647058825,0.09654178674351585,2,4M9E_A,0.15384615384615385,1.6717236174672383,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.46153846153846156,4.793140316258871,3,0.38461538461538464
0.3442622950819672,0.21161825726141079,2,4M9V_C,0.047619047619047616,2.3791855586483672,0.09523809523809523,0.09523809523809523,0.2857142857142857,0.5238095238095238,4.151990352294352,2,0.9523809523809523
0.08771929824561403,0.0606281957633309,1,4MDF_A,0.13333333333333333,1.2437053377370453,0.26666666666666666,0.0,0.5333333333333333,0.26666666666666666,3.9649691436270604,4,0.5333333333333333
0.09345794392523364,0.05470287288469106,3,4MFA_A,0.13333333333333333,1.6403537188891886,0.26666666666666666,0.06666666666666667,0.26666666666666666,0.26666666666666666,5.545190913291768,5,0.4666666666666667
0.046153846153846156,0.020447284345047924,2,4MG2_A,0.1111111111111111,2.069798661069634,0.2222222222222222,0.0,0.2222222222222222,0.5555555555555556,6.915381997033974,5,0.3333333333333333
0.04020100502512563,0.02875,2,4MGT_A,0.125,2.072688935683003,0.25,0.0,0.125,0.625,7.171660061049325,4,0.375
0.029914529914529916,0.0160857908847185,2,4MZR_A,0.0,1.9622677318431927,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,3.969872060707386,2,0.7142857142857143
0.04773869346733668,0.02091906721536351,1,4N0O_C,0.15789473684210525,1.49270907230821,0.3684210526315789,0.10526315789473684,0.42105263157894735,0.21052631578947367,4.458095285324836,6,0.2631578947368421
0.08487084870848709,0.04549696686887541,2,4N5S_A,0.043478260869565216,1.2314027769276334,0.1956521739130435,0.021739130434782608,0.5434782608695652,0.2391304347826087,4.343616687550257,2,0.7391304347826086
0.1171303074670571,0.05826152116897715,3,4NCA_A,0.0875,1.4841818903694772,0.2875,0.075,0.2,0.3625,4.491660287252292,4,0.9
0.05555555555555555,0.05077860528097495,2,4NDH_A,0.2,2.426365957188341,0.4,0.0,0.3,0.3,5.013707398726149,3,0.4
0.027777777777777776,0.009478672985781991,1,4NDI_A,0.0,3.3046933255298807,0.2,0.0,0.2,0.4,3.594736857220331,1,1.0
0.01904761904761905,0.0035545023696682463,1,4NE1_I,0.0,,0.0,0.0,0.0,1.0,2.6672818987985685,1,1.0
0.05405405405405406,0.0288135593220339,2,4NE1_L,0.0,4.145966314314704,0.25,0.0,0.25,0.25,2.342796555588017,1,1.0
0.08866995073891626,0.0578980490874764,2,4NID_A,0.2222222222222222,1.3080841273016524,0.3333333333333333,0.05555555555555555,0.3333333333333333,0.2777777777777778,4.290691241265884,5,0.5
0.0891089108910891,0.05945604048070841,2,4NIG_A,0.2222222222222222,1.6090377201953687,0.3888888888888889,0.05555555555555555,0.3333333333333333,0.2222222222222222,4.106110838103276,3,0.5
0.0945273631840796,0.06585677749360613,2,4NIH_A,0.21052631578947367,1.3226147187487385,0.3684210526315789,0.05263157894736842,0.3157894736842105,0.2631578947368421,4.143841538896083,4,0.47368421052631576
0.095,0.06563706563706563,2,4NII_A,0.21052631578947367,1.3307955223797339,0.3684210526315789,0.05263157894736842,0.3157894736842105,0.2631578947368421,4.137407139013554,4,0.47368421052631576
0.10465116279069768,0.042810098792535674,2,4NLG_A,0.027777777777777776,1.3204863948337684,0.19444444444444445,0.05555555555555555,0.19444444444444445,0.4444444444444444,5.016356062131634,8,0.6111111111111112
0.05714285714285714,0.03083554376657825,2,4NQA_I,0.13636363636363635,2.0834956348969524,0.2727272727272727,0.045454545454545456,0.045454545454545456,0.5,5.718000084161848,5,0.5
0.08070175438596491,0.05607876712328767,2,4NRW_A,0.2608695652173913,1.3013730178687075,0.34782608695652173,0.043478260869565216,0.43478260869565216,0.2608695652173913,4.002538609175843,3,0.6521739130434783
0.06896551724137931,0.03200859291084855,2,4O0I_A,0.075,1.3303416928711078,0.225,0.05,0.525,0.2,4.658275792076415,5,0.6
0.048939641109298535,0.025630163101037915,2,4O3M_A,0.03333333333333333,2.009275451108236,0.3333333333333333,0.06666666666666667,0.26666666666666666,0.3333333333333333,4.766650676089768,6,0.3
0.09133489461358314,0.04424514200298953,2,4O3S_A,0.07692307692307693,1.2988984955250633,0.1794871794871795,0.05128205128205128,0.28205128205128205,0.3333333333333333,4.738561394794469,9,0.358974358974359
0.10122699386503067,0.059049079754601226,3,4O5K_A,0.12121212121212122,1.4193411518841812,0.2727272727272727,0.09090909090909091,0.24242424242424243,0.2727272727272727,5.030324267521493,4,0.30303030303030304
0.060941828254847646,0.02546916890080429,4,4O6A_A,0.09090909090909091,1.4088113936646833,0.18181818181818182,0.045454545454545456,0.36363636363636365,0.5,5.89280950280832,7,0.3181818181818182
0.018604651162790697,0.012106537530266344,2,4OI8_B,0.0,4.928648407542988,0.0,0.0,0.0,1.0,11.074749791798759,3,0.5
0.015372790161414296,0.008200820082008202,1,4OO8_A,0.15,1.9002075986445839,0.35,0.05,0.35,0.25,7.245359156070976,8,0.35
0.013157894736842105,0.005577244841048522,1,4OPX_C,0.5,2.2169346186613628,0.5,0.0,0.16666666666666666,0.5,3.7580355247459676,2,0.6666666666666666
0.09202453987730061,0.038100653966448676,2,4OSH_B,0.0,1.3247866990549717,0.044444444444444446,0.1111111111111111,0.26666666666666666,0.26666666666666666,4.661219169559944,5,0.4222222222222222
0.09406952965235174,0.03608979823813584,2,4OSJ_B,0.0,1.311893648437137,0.021739130434782608,0.10869565217391304,0.2608695652173913,0.2391304347826087,4.542247128356,2,0.5652173913043478
0.10590631364562118,0.04302587176602925,2,4OSK_B,0.019230769230769232,1.4222085736898478,0.038461538461538464,0.07692307692307693,0.38461538461538464,0.25,4.7045909937909265,3,0.9038461538461539
0.08113590263691683,0.031759415401911184,2,4OSM_B,0.0,1.4699180874891518,0.0,0.125,0.3,0.3,5.030697916893914,3,0.8
0.07942973523421588,0.02787162162162162,2,4OSQ_A,0.0,1.4570607405604818,0.0,0.1282051282051282,0.358974358974359,0.28205128205128205,5.151428708908545,4,0.41025641025641024
0.08519269776876268,0.030829596412556053,2,4OSR_A,0.0,1.3967214104301167,0.0,0.11904761904761904,0.2857142857142857,0.2857142857142857,5.012845503226249,2,0.9761904761904762
